Words,Frequency
monkey,34
(Sapajus,8
"xanthosternos),",1
titi,26
monkeys,54
(Callicebus,7
"melanochir),",1
marmosets,41
(Callithrix,14
1000,33
km2,58
17-yr,2
754,1
km,103
"transects,",16
reconnaissance,2
"walks,",1
semistructured,4
"interviews,",13
informant,7
reports,89
collect,51
monkeys.,10
Capuchins,4
capuchins,29
nearly,116
extinct.,11
absent,58
Attalea,7
funifera,1
Brodiguesia,1
santosii,1
Marmosets,4
throughout,435
inhabiting,80
lands.,33
characteristic,122
chronic,30
hunting,117
suppresses,5
capuchin,23
limits,103
distributions.,39
Reserva,9
Michelin,3
reach,113
abundances,106
enter,18
lands,108
Long-term,29
illegal,35
logging,76
declining.,6
left,44
vital,66
demonstrates,108
blocks,24
contiguous,43
escape,16
space,134
hunted,17
"remain,",9
fragments,364
controlled.',2
Paraguay,19
despite,205
position,98
meeting,34
biomes,60
obscured,5
present.,56
butterfly,69
disjunct,32
ecotone,30
Laguna,12
Blanca,7
otherwise,28
entirely,32
deforested,40
collection.,14
290,9
(33%,1
"Paraguay),",1
47,32
(16%),6
undescribed.,2
They,184
unique,264
mix,31
typical,206
"forest,",268
"Cerrado,",29
Pampas,1
"Chaco,",6
28%,14
half-a-dozen,1
interior,81
mesophytic,3
equatorial,15
Diversity,40
contradicting,2
ecotones,22
nutrient-poor,10
"soils,",137
supporting,106
1500,13
undetected.,1
Rancho,2
makes,70
persistence,93
considering,159
imminent,8
existence.,5
Their,70
provides,368
variety,257
area.',46
'An,58
ethnobotanical,50
executed,4
Municipality,1
starting,39
inventory,85
accomplished,21
remnant,89
community.,81
ethnobotany,11
allied,6
"(richness,",6
"frequency,",30
"density,",144
dominance,101
index),13
obtained:,3
42,34
inventoried,13
gathered,54
26,70
27,70
obtaining,19
house,10
"building,",6
firewood,14
production,711
charcoal.,7
attributed,154
Vouacapoua,1
virgilioides,1
(Kunth),3
Kuntze.,2
Tapirira,2
guianensis,17
Aubl.,2
"(Anacardiaceae),",3
Thyrsodium,1
schomburgkianum,1
Benth.,9
Schefflera,3
morototoni,1
(Aubl.),4
"Maguire,",1
Steyem.,1
{&},1
Frodin,1
(Araliaceae),1
Dialium,1
guianense,1
Sandwith.,1
(Leg-Caesalpinioideae).',1
undertaken,84
Cachoeira,2
Retiro,2
municipality,24
Leopoldina,1
Santo,31
"State,",81
encounter,22
center,70
localization,9
Field,43
August,85
2005,65
employing,26
semi-structured,25
participant,8
"observation,",9
"artifact-interviews,",1
company,9
specialist.,3
Ten,24
additional,208
informants,11
(seven,3
women,15
men,8
ages,42
84),1
who,118
method.,58
ethnospecies,3
188,2
cited,32
59%,8
biome),6
use-categories:,1
"(52%),",2
"(34%),",3
construction,125
"(18%),",2
technology,86
"(10%),",2
ritualistic,1
"(5%),",5
ornamental,41
fuelwoods,2
(2%).,1
greatest,193
Use-Values,2
humilis,6
(1.3),1
Polyandrococos,1
caudescens,1
(1.1).,1
Index,108
(5.12,1
nats),1
seen,81
determining,178
17,119
49,32
closely,181
guarantee,25
continuity,33
light,277
density,702
Quilombola,5
community.',16
'Land,15
intensification,50
urbanisation,6
degrading,13
hydrological,201
services,285
Guapi-Macacu,1
watershed,495
Janeiro.,9
proposal,19
pay,13
restore,77
alternative,204
securing,11
supply,143
2.5,32
million,152
users,32
quantifies,4
costs,118
enhance,144
compares,23
avoided,27
supply.',4
',387
Swartzia,8
glazioviana,2
legume,33
aggregations,15
occupation.,3
conduct,32
nuclear,124
microsatellite,223
"loci,",35
genotypic,15
"inbreeding,",6
stand-level,5
"(SGS),",2
"size,",179
mating,83
pollen,337
flow,502
inform,79
adult,279
open-pollinated,15
(>0.85),1
sexual,70
reproduction,107
short,168
ramets,5
asexual,9
root,203
development.,143
"general,",125
SGS,11
"explained,",2
"part,",41
distant,43
gene,424
isolation,166
distance.,23
Pollen,32
(>27%),1
reproductively,13
"isolated,",16
fertilization,58
outcrossing,19
rate,502
indicating,325
varying,167
relatedness,17
families.,50
Inbreeding,2
cohorts,12
"adults,",12
inbred,6
collection,149
reforestation.',2
Abstract,596
"""Little",2
Brazil's,6
"protected,",12
region's,10
wildlife,151
areas/habitats,1
outside,152
reserves.,23
bird,368
546,1
counts,75
Sooretama/Linhares,1
"reserve,",12
"h),",1
50,129
<30-year-old,1
"plantations,",39
7,78
reserve.,21
Only,110
"Eucalyptus,",4
"impoverishment,",1
elsewhere,38
intensive,136
clearance,19
vegetation.,122
"Twelve,",1
non-forest,10
edge,243
commoner,2
"fragments,",56
Pyrrhura,2
"parakeets,",1
Brotogeris,2
"parakeet,",1
trogon,1
"Trogon,",1
jacamar,1
"Galbula,",1
woodpeckers,3
Piculus,1
"Campephilus,",1
Myrmotherula,2
"antwrens,",1
Hemithraupus,1
Tachyphonus,2
tanagers.,1
points,115
degraded,148
declines,125
Whilst,11
"priority,",7
aid,50
"species.""",10
'Recent,33
complex,409
systems,787
remnants:,1
edge-induced,2
changes.,153
"factors,",124
mammals,130
36,50
"Una,",2
northeastern,193
Six,39
interiors,8
edges,72
"remnants,",19
matrix.,36
comprised,78
"46,656",1
trap-nights,2
yielded,69
1725,1
rodents,43
marsupials.,5
revealed:,2
fragmentation;,2
contrasting,90
altered,154
"matrix,",13
disturbance-adapted,6
mammal,116
remnants;,2
association,161
Una,13
mosaic;,1
vulnerability,233
fragmentation.,36
emphasize,49
control,586
attenuate,8
effects.',18
explored,108
(Morellato,1
Haddad,1
2000;,6
Ribeiro,2
et,169
al.,119
2011).,10
"exist,",17
except,136
Reserves,8
"Reserves,",4
tops,4
mountains,61
steeper,12
"slopes,",12
activity,495
difficult,166
"unfeasible,",1
either,305
access,128
(Moreno,1
2003).,2
"is,",51
recognized,156
35,65
(Myers,1
Zachos,1
Habel,1
"2011),",6
referred,38
(Laurance,1
"2009),",3
(Ribeiro,1
(Eisenlohr,1
2013).,8
reason,54
issue,107
devoted,21
here.',10
1839,1
surrounded,45
fields,97
Pernambuco.,2
inter-fragment,3
distances,125
width,70
close,223
other.,38
Approximately,33
48%,17
<10,5
"hectares,",3
7%,11
>100,2
hectares.,1
"other,",25
50m,1
apart,19
ca.,93
350m,1
98%,10
irregular,21
exceeds,34
60m.,1
300m,1
94%,5
zone.,63
For,523
"purposes,",22
establishing,62
networks,105
connected,68
corridors,63
stepping,9
stone,30
GIS.,8
Simulations,16
reforestation,39
considerably,95
connectivity,198
fragments.',7
"""In",24
core,167
"production,",101
(so-called,2
cabrucas),3
"landscapes,",84
constituting,8
array,53
biota.,17
bat,130
nearby,95
districts,27
6%,25
tracts,20
landscape's,1
dominant,343
feature.,3
richer,29
poorer,16
generalist,75
dwellers,13
differed,239
fewer,90
forest-dwelling,7
Una.,1
birds,360
bats,84
surrogates,14
intact,62
representativeness,14
apparently,96
existence,137
dominated,342
minor,80
unlikely,37
ensure,115
target,111
"concern.""",1
'Cocoa,2
(Theobroma,15
cacao),7
eastern,383
so-called,26
understorey,28
cleared,36
thinned,11
shading,14
Apart,11
social,408
"role,",7
said,6
paper,768
survival.,37
farms,65
alongside,12
track,41
margin,28
"Doce,",2
measured,497
totalling,4
Recorded,2
allocated,18
phases,71
"(pioneers,",1
early,470
"secondary,",9
secondary,278
climax).,1
507,3
105,11
39,39
Pioneers,1
dominate,39
"(56.2%),",1
(71.0%),1
basal,125
(72.3%).,1
frequency,332
imbalance,11
regeneration.,19
pioneers,10
"(40.7%),",1
"(32.6%),",1
climax,15
(10.2,1
16.5%,1
respectively).,49
(69.0%,1
31.0%,1
species).,33
dense,93
"region,",245
"also,",11
"importantly,",19
succession,117
dynamics,472
severely,81
impaired.,2
As,455
"consequence,",34
becoming,70
increasingly,215
dominant.,6
thinning,19
"improved,",5
questionable,4
limited.',8
'Bromeliaceae,1
"family,",18
valued,35
ornamentally,1
bright,3
colorful,1
flowers.,9
grain,69
breeding,395
crosses,18
allogamous,1
hybrid,74
production.,88
methodologies,35
Aechmea,4
bicolor,3
L.B.Sm.,1
germination,137
tests,110
characterize,145
morphology,104
ultrastructure.,2
grains,26
flowers,81
anthesis,3
(flowers,1
pollen),1
morphologically,47
characterized.,10
Preliminary,17
done,82
dehydration,9
condition.,37
samples,691
then,361
subjected,102
storage,197
conditions:,4
freezer,1
ultra-freezer,1
nitrogen,549
"dehydration,",4
intervals.,9
tube,5
length,203
assessed,395
"8,",14
"30,",11
180,11
ultrastructure,4
30,137
completely,73
randomized,11
(2,19
"conditions,",214
3,238
control).,1
plot,88
subdivided,22
defined,167
"design,",25
subplots,9
interaction,145
treatments.,52
regard,72
"germination,",16
"length,",31
vivo,6
"studied,",49
morphological,271
ultrastructural,2
integrity.,24
Fruits,7
produced,287
normally,28
"seeds,",38
'It,20
crucial,140
enough,73
count,31
"5600,",1
"22,500,",1
Population,46
"area,",330
although,416
mid-sized,5
reflecting,72
heterogeneity.,23
proportions,74
>500,1
55%,14
210,5
just,71
25%,29
140,9
smallest,48
">100,",1
(38,4
species),82
<100,2
individuals.,60
widespread,241
lowlands.,8
north,129
north),1
Habitat,77
promote,120
suppressing,3
homogeneity,13
habitat/altitude,1
beneficial,51
(comparatively,1
small),1
compliment.,1
"north,",10
continued,97
detrimental,39
inside,97
protects,5
"taxa,",103
considerations,36
region.',60
almost,211
spread,183
hundreds,26
"documents,",6
unpublished,8
access.,9
Synthesis,2
"available,",23
compile,10
until,137
2013,22
conducted.,10
1157,1
"references,",3
containing,93
2441,1
1945.,3
2.24,4
showing,137
structure.,107
Mato,23
Grosso,11
smaller.,2
evergreen,51
"rainforests,",9
Brejos,2
deciduous,97
"cloud,",1
"swamp,",10
Caxetal,1
Mussununga,8
accurate,101
estimates,325
found.,78
"1980s,",22
year,319
"continuously,",2
sample,259
urgently,29
enormous,19
high-quality,16
overcome,36
programs,173
safeguard,20
'Myrtaceae,1
continues,41
"threatened,",15
exploitation.,8
Authors,4
lineages,104
evolution,262
ecology,277
fit,48
answering,1
questions:,16
What,44
representation,51
Forest?;,1
biome?;,2
phylogenetic,236
family?;,1
Does,6
timeframe,7
lineage,71
coincide,16
Can,10
forests?;,1
strategy?,1
And,19
"finally,",10
taxon?,1
concept,141
discussed.,103
concludes,40
phlyogenetic,1
rapidly,163
"increasing,",15
giving,24
hope,19
easy,31
realistic,33
way,162
unthinkable,1
decades,125
ago.,33
function,260
qualify,3
times,278
pressures,69
history,436
biome;,3
tells,3
own,74
story.,3
"strategy,",18
synthetic,35
required;,2
past,421
"concerned,",2
glimpsed.',1
demography,25
acaulescent,2
palm,113
1996,40
1999,37
"(1.6,",2
"6.4,",2
"S,",40
W).,3
human-induced,38
fire,360
damaged,25
1997.,10
Palm,9
medium-sized,18
"fragment,",17
sector.,16
ontogenetic,25
dependent,157
later,90
stages,205
finite,9
projected,122
"linear,",3
stage-structured,2
before,223
fire.,26
"event,",23
"seedlings,",22
virgins,1
"immature,",1
insensitive,8
shrinkage,10
fecundity.,4
Observed,16
remained,122
equilibrium,59
"fire,",39
declining,103
tendency.,4
resilient,28
transitory,5
concentration,405
self-sustainability,1
"largest,",3
habitat-protection,1
suffice,3
fluctuations,89
exclusion,46
hyper-disturbed,1
sectors,62
fires,75
interact,49
"abundant,",25
preadapted,4
humilis.',1
"""Cocoa",1
agro-ecosystems,8
trend,258
"intensification,",2
abandoned,69
marginal,74
incorporated,55
mandatory,11
set-asides,1
legislation.,6
former,107
years,550
mature,188
Espirito,4
recovered,70
substantial,178
Abandoned,2
stems,57
"ha),",9
ha),24
respectively),30
Thinning,3
(understory,4
removal),3
evenness,51
clustering,72
"cabruca,",5
random,104
balance,153
filters,19
age.,27
favorable,45
formation,204
interconnected,22
"hotspot.""",1
'Patch,1
"isolation,",36
<30%,1
remaining.,2
influences,171
modulated,10
"characteristics,",98
relationships.,38
"persistence,",9
Patch,9
abundances.,7
"others,",24
"insectivores,",9
"types,",107
"level,",137
responses,386
varies,65
group.,53
"ones,",20
"capacity,",37
permeability,16
(e.g.,123
pastures,69
"cane),",2
isolate,25
making,128
factors.,117
prioritized,8
aggregate,33
alpha,34
Landscape,57
"such,",27
reconnect,3
"improvements,",6
species.',190
"environments,",60
services.,71
Assessment,85
Dung,12
beetles,105
perform,62
functions,186
sensitivity,154
Scarabaeinae,6
assemblages.,58
dung,74
baited,12
pitfall,43
traps,96
"site,",119
grouped,63
"(~30,",1
~60,1
>80,1
years),22
January,67
2015.,17
520,2
16,130
Rarefied,1
times.,34
Average,35
shorter,48
time.,155
True,3
intermediate,147
recovery.,26
"variables,",108
one-third,14
predictors.,11
External,4
farming,128
surroundings,15
taken,241
consideration,102
plans,103
landscape.',21
'In,299
activities,480
buffer,128
"parks,",25
minimal,38
possibility,78
yerba,5
"mate,",2
Ilex,18
"paraguariensis,",1
shade-grown,4
Of,133
145,10
regularly,24
"66%,",1
insectivores,9
"habitats,",178
"plantation,",14
birds.,52
Yerba,3
mate,19
grown,106
rehabilitate,6
allow,164
recolonization,16
"Estuaries,",1
"mangroves,",28
rivers,252
streams,399
home,111
fish,1326
understood.,47
homogeneous,50
"6,542",1
"specimens,",23
124,7
orders,40
bony,1
fishes,251
102,14
stations.,36
Resulting,1
canonical,31
correspondence,59
applied,385
distributions,252
Five,70
micro-regions,1
compositions,28
allowing,94
aquatic,502
"preservation,",10
"deforestation,",37
drainage,187
wetlands,898
overfishing,10
introduction,122
41,36
'Only,5
Biodiversity,27
Hotspot,3
currently,290
holds,22
How,27
(PAs),12
climate?,4
Are,10
intrinsic,48
PAs,33
drive,48
gain,55
them?,2
addressed,90
questions,109
niches,39
430,4
projecting,5
simulations.,20
frames,9
predictor,81
gains,20
lost,107
PAs.,2
highlands,21
alleviate,9
imperiled,14
fauna.',10
(cabrucas),1
biologically,36
encompassing,23
question,79
extent,348
relies,24
landscape.,94
"(ferns,",1
"frogs,",7
"lizards,",4
bats),2
interspersed,17
diversity),18
groups.,124
pronounced,78
Irrespective,5
"considered,",30
impoverished,13
beta,62
specialist,41
ventured,2
randomly,76
stress,176
fieldwork,14
"taxonomy,",20
arborescent,10
tribe,28
Crotoneae,2
(Euphorbiaceae),1
"domain,",10
hot,58
spots,30
(Croton,1
Brasiliocroton),1
70%,38
"Brasiliocroton,",1
includes,150
Croton,10
"keys,",4
update,13
"characters,",11
pertinent,11
"comments,",6
illustrate,87
photographs,30
facilitate,103
identification.,15
evaluated.,55
"synonyms,",5
superfluous,2
"name,",2
lectotypifications.',1
characterization,65
markers,212
Virola,4
"officinalis,",6
wildlife.,18
Seventy-two,1
primers,41
generation,63
sequencing.,14
polymorphic.,13
"average,",63
heterozygosity,70
0.64,2
0.73.,3
"0.999,",4
investigations,74
paternity,20
testing.,9
whole.',6
'Using,26
next-generation,8
"sequencing,",3
Melanoxylon,1
"brauna,",1
"primers,",6
32,57
48,41
"designed,",3
43,36
positive,347
amplification,24
38,46
identity,49
"0.001,",1
"testing,",3
"flow,",51
evolution.,24
believe,44
tool,230
'Many,37
"scenario,",32
scarcity,32
already,154
lacks,12
"firewood,",5
selected,373
field,577
"scarcity,",4
fuel,71
energy,305
"cited,",1
emphasis,84
citations.,1
perceived,50
"use,",126
consumers.,7
difficulty,22
Efforts,10
recommended,76
encourage,37
ones.',7
'Assessing,5
fine-scale,52
(SGS),5
Dalbergia,12
nigra,17
regenerating,29
107,11
111,7
genotyped,34
seven,273
loci.,54
(H,23
saplings.,7
Overlapping,1
generations,30
potentially,248
explanation,35
reduce,296
samples.,61
D.,188
nigra.',1
'Eucalyptus,1
replacing,16
"pastures,",25
neighbor,5
remnants.,23
descriptors,29
organisms,198
"(lizards,",1
"anurans,",5
"myriapods,",1
"arachnids,",2
"orthopterans,",1
"coleopterans,",1
ants),2
eucalyptus,14
monoculture,20
(phase,8
1).,3
lizards,18
Euglossini,13
frugivorous,18
butterflies,35
"remnant,",3
"stage,",34
2).,3
Monocultures,3
immediately,37
logging.,7
phase,103
detected,341
Ca.,7
81%,6
54%,8
monoculture.,2
monocultures.,12
76%,7
whole,149
Out,8
"subset,",1
74%,10
68%,8
Findings,15
moderate,156
fully,79
highlights,121
opportunity,103
depending,92
management',1
'Strictly,1
Protected,20
riparian,343
carnivores,15
movement,182
"time,",184
critical.,2
(cougar,1
jaguar),1
Strictly,2
efficiency,139
linked,178
"connectivity,",32
"connections,",7
legislation,33
protecting,76
expert,42
opinion,13
translated,16
maps.,19
narrow,79
band,24
permeable,10
fail,23
mountain,207
ranges,190
(Serra,2
da,43
Mantiqueira).,2
Riparian,10
greatly,150
tripling,1
note,10
fails,12
create,114
legally,12
immediate,57
"carnivores,",8
paths,21
SE/NW,1
direction,75
ranges.',7
'Several,18
documented,130
tropics.,29
"rare,",25
consequences,247
describes,101
banks,75
Park,151
Tijuca,6
chosen,59
history.,48
Fifteen,11
(centimeter),1
deep),1
locations,248
"Dennstaetiaceae,",1
Melastomataceae,7
Poaceae.,2
Dennstaetiaceae,1
exclusively,69
Pteridium,3
aquilinum,8
(Klf.),1
Herter.,1
P.,618
aquilinum.,1
Rubiaceae,6
impacted,140
bank,73
possibly,155
restoration,532
disturbance.',13
armed,3
conflict,58
emerging,78
concern,122
war,5
"hotspots,",12
it.,40
topic,26
Coast,55
Nicaragua,8
1978,9
"1993,",8
covering,92
civil,27
war.,2
pre-,12
post-conflict,1
residents,57
agriculture,242
migrated,19
remote,161
sensing,92
detect,108
confirmed,112
"conflict,",5
latter,123
doubled,30
reforested.,2
Category,5
4,182
Hurricane,41
"Joan,",1
conflict-related,1
reform.,2
Understanding,70
conservationists,16
tumultuous,1
cessation,12
violence,1
nascent,4
governments,31
power,132
effectively,116
govern,7
institutions,56
fractured,5
livelihoods,38
directly,156
"resources,",115
anticipating,9
efforts.',18
'Even,4
"specialists,",12
species-specific,48
vary,180
considerably.,4
appear,197
confined,40
"interiors,",3
hostile,5
"Others,",2
shades,2
grey,15
rather,237
black-and-white.,1
Chiroxiphia,2
caudata,1
(Blue,1
"Manakin),",1
10,322
Pyriglena,4
leucoptera,3
(White-shouldered,1
Fire-eye),1
Sclerurus,1
scansor,2
(Rufous-breasted,1
Leaftosser),1
radio-tracked,6
Rainforest,19
